title,year
"EAST DERRY, NH",2023
EAST CAROLINA UNIVERSITY,2023
EARTHQUAKES  related term(s)  Disasters,2023
EARTHJUSTICE (organization),2023
EARTH DAY,2023
EARNED BENEFITS EQUALITY AND FAMILY REUNIFICATION ACT,2023
EARMARKS/LIMITED TAX OR TARIFF BENEFITS,2023
EARLY STEAM ACHIEVEMENT ACT,2023
"EARL, AMANDA HALL",2023
"EAGLEN, MACKENZIE",2023
"EAGLE COUNTY, CO",2023
"EAGER, LEE ANN",2023
"EADE, JOHN",2023
E.D. ENTYRE & CO.,2023
E-ACCESS ACT,2023
"DZIAK, DOUGLAS",2023
"DZHOLOS, MARIIA",2023
DYCKMAN YOUTH ENTERPRISES (organization),2023
"DWYER, STEPHEN R.",2023
"DWYER, DANIEL W.",2023
"DWORET, NICHOLAS",2023
"DWELLEY, XINH",2023
"DUVALL, FRANCES E.",2023
DUVAL COUNTY MEDICAL SOCIETY,2023
"DUVAL COUNTY, FL",2023
"DUSTON, WILLIAM T. (DUB)",2023
"DURR, KALAYNA",2023
"DURM, JOHN",2023
"DURHAM, NC",2023
"DURHAM, JOHN H.",2023
"DURHAM, JOHN",2023
"DURHAM, DERIN S.",2023
"DURENBERGER, DAVE (a former Senator from Minnesota)",2023
"DURDEN, TOM",2023
"DURBIN, RICHARD J. (a Senator from Illinois)",2023
"DURANT, OK",2023
"DURAND, TAMARA",2023
"DURAN, JAMES",2023
"DUQUE, LENA M.",2023
"DUQUE ANGUIANO, MARTIN",2023
"DUPRI, JERMAINE",2023
DUPLICATION SCORING ACT,2023
"DuPAGE COUNTY, IL",2023
"DUNNIGAN, ROBIN",2023
"DUNN, SVETLANA",2023
"DUNN, PEGGY J.",2023
"DUNN, NEAL P. (a Representative from Florida)",2023
"DUNMORE, PA",2023
"DUNLAP LIVESTOCK AUCTION, INC.",2023
"DUNLAP, JEFFREY",2023
"DUNLAP, IA",2023
"DUNKLIN, JACOB F.P.",2023
"DUNCAN, ROBERT M. (MIKE)",2023
"DUNCAN, PARKER",2023
"DUNCAN, JORDAN",2023
"DUNCAN, JEFF (a Representative from South Carolina)",2023
"DUNCAN, JAMES C.",2023
"DUNCAN, J.W.",2023
"DUNCAN, GERALD W.",2023
"DUNCAN, AMBER",2023
"DUMFRIES, VA",2023
"DUMAS, WALTER",2023
"DUKES, WALTER",2023
DUKE UNIVERSITY,2023
"DUKE, GEORGE",2023
"DUKE CENTER, PA",2023
"DUGGAN, DANIELLE",2023
"DUGAN, PAUL",2023
"DUFFY, MARK J.",2023
"DUFFY, JOHN",2023
DUE PROCESS CONTINUITY OF CARE ACT,2023
"DUDLEY, SARA E.",2023
"DUCLOS, ELIZABETH",2023
"DUCKWORTH, TAMMY (a Senator from Illinois)",2023
"DUCKWATER, NV",2023
"DUCKS UNLIMITED, INC.",2023
DUCK STAMP MODERNIZATION ACT,2023
"DUBUQUE, RYAN",2023
"DUBUQUE, IA",2023
"DuBOIS, PA",2023
"DUBBERLY, TOMMY",2023
"DuBAY, ANN",2023
"DUARTE, JUAN PABLO",2023
"DUARTE, JOHN S. (a Representative from California)",2023
DUAL LOYALTY DISCLOSURE ACT,2023
DTE ENERGY CO.,2023
"DSW HOMES, LLC",2023
"DRURY, CHRISTOPHER",2023
DRUNKEN DRIVING,2023
DRUGS  related term(s)  Crime; Pharmaceuticals,2023
DRUG PRICE TRANSPARENCY IN MEDICAID ACT,2023
DRUG-PRICE TRANSPARENCY FOR CONSUMERS (DTC) ACT,2023
DRUG ENFORCEMENT ADMINISTRATION  related term(s)  Department of Justice,2023
DRUG CARTEL TERRORIST DESIGNATION ACT,2023
DRUG ABUSE see Drugs,2023
DROWSY DRIVING PREVENTION WEEK,2023
DROUGHT-RELATED OVERPRICING PREVENTION (DROP) ACT,2023
DRONE ACT,2023
DRIVER REIMBURSEMENT INCREASE FOR VETERAN EQUITY (DRIVE) ACT,2023
DRIVE SAFER SUNDAY,2023
DRIVE AMERICAN ACT,2023
"DRENDEL, JOHN SQUIRE",2023
"DREILING, BRADEN",2023
"DREHER, ALFRED (SMOKEY)",2023
DREAM ACT,2023
"DRAKE, JOSEPH",2023
"DRAHOS, HARVEY",2023
"DRABKIN, REMY",2023
DR. EMMANUEL BILIRAKIS NATIONAL PLAN TO END PARKINSON’S ACT see National Plan To End Parkinson’s Act,2023
DR. EMMANUEL BILIRAKIS AND HONORABLE JENNIFER WEXTON NATIONAL PLAN TO END PARKINSON’S ACT see National Plan To End Parkinson’s Act,2023
DR-CAFTA see Treaties and Agreements,2023
"DOYLE, MAUREEN",2023
"DOYLE, LOGAN J.",2023
"DOYLE, ELIZABETH",2023
"DOYLE, DANIEL J.",2023
"DOYLE, BERNARD E.",2023
DOWNTOWN MEMPHIS COMMISSION,2023
"DOWNING, EDWARD",2023
"DOWNIEVILLE, CA",2023
"DOWNEY, WILLIAM J.",2023
"DOWNEY, JAMES P.",2023
"DOWNEY, CA",2023
"DOWDY-RODGERS, GWEN",2023
"DOWD, CHARLIE",2023
"DOWD, CHARLES A.",2023
"DOVER, NH",2023
"DOVER, ID",2023
"DOVER-FOXCROFT, ME",2023
"DOUTRICK, REBA",2023
"DOUGLASS, FREDERICK",2023
"DOUGLAS, WY",2023
"DOUGLAS, HERBERT P., JR.",2023
"DOUGLAS, DANA M.",2023
"DOUGLAS COUNTY, CO",2023
"DOUGHERTY, ROGER H.",2023
"DOUGHERTY, DOROTHY H.",2023
"DOTY, ERIN",2023
"DOTY, CYNTHIA",2023
"DOTSON, GARY",2023
"DOTHAN, AL",2023
"DOSS, SOLOMON J.",2023
"DOSS’S ACT see Guarding Against Injustice Based on Vaccine-Status, Ensuring Lifesaving Intervention for Everyone (GIVE LIFE) Act",2023
"DOSS, DESMOND T.",2023
DOSAN AHN CHANG HO,2023
"DORVALL, RENEA V.",2023
"DORTCH, THOMAS W., JR.",2023
"DORSEY, HENRY",2023
"DORSETT, DEBORAH",2023
"DORGAN, NOELLE",2023
DORCHESTER (U.S.A.T.),2023
"DONOVAN, THOMAS A.",2023
"DONOVAN, KEVIN P.",2023
"DONOHUE, JOHN J.",2023
"DONNELLY, BRIAN J. (a former Representative from Massachusetts)",2023
"DONIS, KERRI",2023
"DONENBERG, JON",2023
"DONALDSON, RENEE",2023
"DONALDS, BYRON (a Representative from Florida)",2023
"DONAHUE, MICHELLE K.",2023
"DONAHUE, JEFFREY W.",2023
DON’T DEVELOP OBSTRUCTIVE INFRASTRUCTURE ON OUR TERRAIN (DON’T DO IT) ACT,2023
DOÑA ANA COMMUNITY COLLEGE,2023
"DOMZALSKI, EUGENE S.",2023
DOMTAR CORP.,2023
DOMINION VOTING SYSTEMS CORP.,2023
DOMINICAN REPUBLIC,2023
DOMINICAN HERITAGE MONTH,2023
DOMINICAN AMERICANS,2023
"DOMINICA, COMMONWEALTH OF",2023
"DOMINGUEZ, JAMES R.",2023
DOMESTIC WATER PROTECTION ACT,2023
DOMESTIC VIOLENCE see Families and Domestic Relations,2023
"DOMESTIC VIOLENCE PROJECT, INC.",2023
DOMESTIC TERRORISM PREVENTION ACT,2023
DOMESTIC POLICY  related term(s)  Economy,2023
"DOLPH, HARRY",2023
DOLORES RIVER NATIONAL CONSERVATION AREA AND SPECIAL MANAGEMENT AREA ACT,2023
DOLORES HUERTA DAY,2023
DOLLAR GENERAL CORP.,2023
DOLLAR-FOR-DOLLAR DEFICIT REDUCTION ACT,2023
"DOLLAR, ERIC",2023
"DOLEMAN, HARVEY, SR.",2023
"DOLAN, PAUL E., III",2023
"DOLAN, COLLEEN",2023
"DOGGETT, TAYLOR",2023
"DOGGETT, LLOYD (a Representative from Texas)",2023
"DOERUN, GA",2023
"DOECK, ARIA",2023
DOE AND USDA INTERAGENCY RESEARCH ACT,2023
DOE AND SBA RESEARCH ACT,2023
DOE AND NSF INTERAGENCY RESEARCH ACT,2023
DOE AND NASA INTERAGENCY RESEARCH COORDINATION ACT,2023
"DODGE, BARCLAY AND MOLLY",2023
"DODDS, VICTOR",2023
"DODD, LOIS",2023
DODD-FRANK WALL STREET REFORM AND CONSUMER PROTECTION ACT see Wall Street Reform and Consumer Protection Act,2023
"DODD, BILL",2023
DOCUMENTING ADVERSARIAL TRADE AGGRESSION (DATA) ACT,2023
DOCTORS see Health Care Professionals,2023
"DOCKINS, LARRY",2023
"DOBRATZ, LORI",2023
"DOANE, GARY R.",2023
"DO-REYNOSO, VAN",2023
DO NO HARM ACT,2023
DNA FINGERPRINT ACT,2023
DNA ANALYSIS BACKLOG ELIMINATION ACT,2023
"DJIBOUTI, REPUBLIC OF",2023
"DIXON, THOMAS",2023
"DIXON, RALPH",2023
"DIXON, JOHN D.",2023
"DIXIE COUNTY, FL",2023
"DIX, WILLIAM",2023
DIWALI,2023
DIVORCE see Families and Domestic Relations,2023
DIVERTING IRS RESOURCES TO THE EXIGENT CRISIS TODAY (DIRECT) ACT,2023
DISTRICT OF COLUMBIA STADIUM ACT,2023
DISTRICT OF COLUMBIA POLICE HOME RULE ACT,2023
DISTRICT OF COLUMBIA NATIONAL GUARD HOME RULE ACT,2023
DISTRICT OF COLUMBIA HUMAN RIGHTS ACT,2023
DISTRICT OF COLUMBIA HOME RULE ACT,2023
DISTRICT OF COLUMBIA COURTS JUDICIAL VACANCY REDUCTION ACT,2023
DISTRICT OF COLUMBIA,2023
DISTRACTED DRIVING AWARENESS MONTH,2023
"DiSTEFANO, DAVID",2023
DISPOSABLE ENDS PRODUCT ENFORCEMENT ACT,2023
DISNEY THEATRICAL PRODUCTIONS LTD,2023
DISENGAGING ENTIRELY FROM THE U.N. DEBACLE ACT,2023
DISEASES AND DISORDERS  related term(s)  Centers for Disease Control and Prevention; Health,2023
DISCRIMINATION,2023
DISCLOSURE OF TAX HAVENS AND OFFSHORING ACT,2023
DISCLOSURE OF CAMPUS SECURITY POLICY AND CAMPUS CRIME STATISTICS ACT,2023
DISCLOSING FOREIGN INFLUENCE IN LOBBYING ACT,2023
DISCLOSE GOVERNMENT CENSORSHIP ACT,2023
DISCLOSE GETTING INVOLVED IN FOREIGN TRANSACTIONS (DISCLOSE GIFT) ACT,2023
DISASTERS  related term(s)  Earthquakes; Famines; Floods; Hunger; Hurricanes; Tornadoes; Wildfires,2023
DISASTER RELIEF AND EMERGENCY ASSISTANCE ACT,2023
DISASTER REFORESTATION ACT,2023
DISASTER RECOVERY REFORM ACT,2023
DISASTER MITIGATION AND TAX PARITY ACT,2023
DISASTER CONTRACT IMPROVEMENT ACT,2023
DISASTER ASSISTANCE SIMPLIFICATION ACT,2023
DISASTER ASSISTANCE DEADLINES ALIGNMENT ACT,2023
DISARM HATE ACT,2023
DISADVANTAGED BUSINESS ENTERPRISE SUPPORTIVE SERVICES EXPANSION ACT,2023
DISABLED  related term(s)  Americans With Disabilities Act; Social Security,2023
DISABILITY PRIDE MONTH,2023
DISABILITY AND AGE IN JURY SERVICE NONDISCRIMINATION ACT,2023
DISABILITY ACCESS TO TRANSPORTATION ACT,2023
DIRT ROAD CANDLE CO.,2023
"DIRECTV, LLC",2023
DIRECTING INDEPENDENT RESEARCH TO YIELD CARBON ASSESSMENT REGARDING ELECTRIC VEHICLES (DIRTY CAR EV) ACT,2023
DIRECT HIRE TO FIGHT FIRES ACT,2023
"DIRECT CREATION, ADVANCEMENT, AND RETENTION OF EMPLOYMENT (DIRECT CARE) OPPORTUNITY ACT",2023
DIRECT CAPITAL ACCESS (DCA) ACT,2023
DIPLOMATS  related term(s)  Department of State; Embassies,2023
DIPG PEDIATRIC BRAIN CANCER AWARENESS DAY,2023
DIPG AWARENESS DAY,2023
"DIOSDADA, FELIPE",2023
"DINONNO, JOSEPH A.",2023
"DINH, ALYSSA",2023
"DINGMAN, JOHN E.",2023
"DINGMAN, IAN S.",2023
"DINGELL, DEBBIE (a Representative from Michigan)",2023
"DING, JACK",2023
"DINEEN, RUTHIE",2023
"DILLON, SC",2023
DILLON’S LAW see Drugs,2023
"DILLON COUNTY, SC",2023
"DILLARD, NORVEL",2023
"DILLAHUNTY, GARY L.",2023
"DILL, DONNIE",2023
"DILL, DAVID",2023
"DILL, BOB",2023
"DiLEONARDO, ALEC T.",2023
"DILDAY, WILLIAM",2023
DIGNITY FOR IMMIGRANTS WHILE GUARDING OUR NATION TO IGNITE AND DELIVER THE AMERICAN DREAM (DIGNIDAD) ACT,2023
DIGITECH COMPUTER LLC,2023
DIGITAL PLATFORM COMMISSION ACT,2023
DIGITAL LITERACY AND EQUITY COMMISSION,2023
DIGITAL EQUITY FOUNDATION ACT,2023
DIGITAL EQUITY ACT,2023
DIGITAL DOLLAR PILOT PREVENTION ACT,2023
DIGITAL CONSUMER PROTECTION COMMISSION ACT,2023
DIGITAL CONSUMER PROTECTION COMMISSION,2023
DIGITAL ASSET MARKET STRUCTURE AND INVESTOR PROTECTION ACT,2023
"DIGGS, DAMIEN M.",2023
DIESEL EMISSIONS REDUCTION ACT,2023
"DIEHL, WILLIAM J.",2023
"DIEHL, RICHIE",2023
DIDLAKE INC.,2023
"DIDIER, ZACH",2023
"DiCLEMENTE, ANTHONY",2023
"DICKMANN, STEPHEN",2023
"DICKINSON, THOMAS J.",2023
"DICKERSON, TRISTA L.",2023
"DICKERSON, KALISE S.",2023
"DICKENS, CHARLES",2023
"DiCAPRIO, EDA",2023
"DIBBLE, MADDY",2023
"DIBBLE, LOWELL",2023
"DIAZ GARCIA, MONSERRAT",2023
"DIAZ, FAUSTO G.",2023
"DIAZ, DENISE",2023
"DIAZ-BALART, MARIO (a Representative from Florida)",2023
DIASPORALINK ACT,2023
"DIAMOND PROJECT, INC.",2023
"DIAMOND, LORRAINE",2023
DIABLO VALLEY COLLEGE,2023
DÍA DE LOS MUERTOS,2023
DHS SUICIDE PREVENTION AND RESILIENCY FOR LAW ENFORCEMENT ACT,2023
DHS RESTRICTIONS ON CONFUCIUS INSTITUTES AND CHINESE ENTITIES OF CONCERN ACT,2023
DHS CYBERSECURITY ON-THE-JOB TRAINING PROGRAM ACT,2023
DHS BORDER SUPPORT SERVICES CONTRACTS REVIEW ACT,2023
DHS BIODETECTION IMPROVEMENT ACT,2023
"DEWHIRST, MILTON C.",2023
"DEW, PIPPIN",2023
"DeVOLL, JOHN E., SR.",2023
"DEVINE, MATT",2023
DEVELOPING COUNTRIES,2023
"DeVAUL, CARSON",2023
"DEV, VIPUL",2023
"DETROIT, MI",2023
DETROIT LIONS (football team),2023
DETROIT (MI) NEWS,2023
DETERRING IRANIAN SUPPORT FOR RUSSIA IN UKRAINE AND PRE-EMPTING TERRORISM (DISRUPT) ACT,2023
DETERRING COMMUNIST CHINESE AGGRESSION AGAINST TAIWAN THROUGH FINANCIAL SANCTIONS ACT,2023
DETERRING ATTEMPTS AT DIRTY DEALS BY YOUNGSTERS (DADDY) ACT,2023
DETERRING AMERICA’S TECHNOLOGICAL ADVERSARIES (DATA) ACT,2023
DETERMINATION OF NEPA ADEQUACY STREAMLINING ACT,2023
DETER PRC SUPPORT TO THE RUSSIAN WAR EFFORT ACT,2023
"DeSTEFANO, JILL",2023
"DESROSIER, CALLIE J.",2023
"DeSOTO COUNTY, FL",2023
"DeSOSA, JOSE",2023
"DESMOND, MABEL",2023
"DesJARLAIS, SCOTT (a Representative from Tennessee)",2023
"DeSAULNIER, MARK (a Representative from California)",2023
"DES MOINES, IA",2023
"DERSTINE’S, INC.",2023
"DERRICK, HOPE",2023
"DeROSSETT, VIRGINIA S.",2023
"DeROSE, JIM",2023
"DeROSA, KATIE",2023
"DEREMEIK, JIM",2023
DEREGULATING RESTRICTIONS ON INTERSTATE VEHICLES AND EIGHTEEN-WHEELERS (DRIVE) ACT,2023
DEPRIVING ENEMY NATIONS OF INTEGRAL AUTHORIZATIONS AND LICENSES (DENIAL) ACT,2023
"DePRIMA, ANTHONY",2023
DEPOSITORY TRUST & CLEARING CORP.,2023
DEPOSIT SECURITY ACT,2023
DEPLATFORM DRUG DEALERS ACT,2023
"DEPEW, NY",2023
DEPARTMENT OF VETERANS AFFAIRS THERAPEUTIC MEDICAL PHYSICIST PAY CAP RELIEF ACT,2023
DEPARTMENT OF VETERANS AFFAIRS  related term(s)  Veterans,2023
DEPARTMENT OF VETERANS AFFAIRS OFFICE OF INSPECTOR GENERAL TRAINING ACT,2023
DEPARTMENT OF VETERANS AFFAIRS CREATION OF ON-SITE TREATMENT SYSTEMS AFFORDING VETERANS IMPROVEMENTS AND NUMEROUS GENERAL SAFETY (VA COST SAVINGS) ENHANCEMENTS ACT,2023
DEPARTMENT OF VETERANS AFFAIRS CONTINUING PROFESSIONAL EDUCATION (VA CPE) MODERNIZATION ACT,2023
DEPARTMENT OF TRANSPORTATION  related term(s)  Maritime Administration; Surface Transportation Board,2023
DEPARTMENT OF THE TREASURY,2023
DEPARTMENT OF THE INTERIOR  related term(s)  Bureau of Indian Affairs; Bureau of Land Management; Bureau of Reclamation; U.S. Geological Survey,2023
DEPARTMENT OF STATE  related term(s)  Diplomats; Foreign Service,2023
DEPARTMENT OF STATE AUTHORITIES ACT,2023
DEPARTMENT OF RECONCILIATION,2023
DEPARTMENT OF PEACEBUILDING,2023
DEPARTMENT OF LABOR SUCCESSION ACT,2023
DEPARTMENT OF LABOR  related term(s)  Bureau of Labor Statistics,2023
"DEPARTMENT OF JUSTICE  related term(s)  Bureau of Alcohol, Tobacco, Firearms, and Explosives",2023
DEPARTMENT OF HOUSING AND URBAN DEVELOPMENT,2023
DEPARTMENT OF HOMELAND SECURITY  related term(s)  Coast Guard; Secret Service,2023
DEPARTMENT OF HOMELAND SECURITY POLICY ISSUANCE REVIEW ACT,2023
DEPARTMENT OF HOMELAND SECURITY CLIMATE CHANGE RESEARCH ACT,2023
DEPARTMENT OF HOMELAND SECURITY CIVILIAN CYBERSECURITY RESERVE ACT,2023
DEPARTMENT OF HEALTH AND HUMAN SERVICES  related term(s)  Centers for Medicare & Medicaid Services,2023
DEPARTMENT OF ENERGY ORGANIZATION ACT,2023
DEPARTMENT OF ENERGY,2023
DEPARTMENT OF EDUCATION,2023
DEPARTMENT OF DEFENSE  related term(s)  Corps of Engineers; National Guard; National Security,2023
DEPARTMENT OF DEFENSE PFAS DISCHARGE PREVENTION ACT,2023
DEPARTMENT OF DEFENSE IMPROVED HIRING ACT,2023
DEPARTMENT OF COMMERCE  related term(s)  National Institute of Standards and Technology,2023
DEPARTMENT OF AGRICULTURE REORGANIZATION ACT,2023
DEPARTMENT OF AGRICULTURE  related term(s)  Agriculture; Forest Service,2023
DENYING PENSIONS TO CONVICTED CHILD MOLESTERS ACT,2023
DENYING EXPENDITURES FOR FALSE ACCUSATIONS WITH MALICIOUS EFFECT (DEFAME) ACT,2023
DENYING EARNINGS TO THE MILITARY OLIGARCHY IN CUBA AND RESTRICTING ACTIVITIES OF THE CUBAN INTELLIGENCE APPARATUS (DEMOCRACIA) ACT,2023
DENVER NUGGETS (basketball team),2023
"DENVER, IA",2023
"DENVER, CO",2023
DENVER BUSINESS JOURNAL (publication),2023
"DENTON, TX",2023
"DENTON COUNTY, TX",2023
DENTISTS see Health Care Professionals,2023
"DENTE, PEGGY",2023
DENTAL LOAN REPAYMENT ASSISTANCE ACT,2023
DENTAL CARE FOR OUR TROOPS ACT,2023
DENTAL AND OPTOMETRIC CARE (DOC) ACCESS ACT,2023
"DENSMORE, STEVE",2023
"DENNY, MARY",2023
"DENNIS, NICOLA (NIKI)",2023
"DENNIS, ANTHONY J.",2023
"DENISON, TX",2023
"DENISON, LANNA ALDRIDGE",2023
DENALI COMMISSION,2023
DEMONSTRATIONS see Public Demonstrations,2023
DEMOCRATIC PARTY,2023
DEMOCRACY RESTORATION ACT,2023
DEMOCRACY IN DESIGN ACT,2023
DEMOCRACY DAY,2023
DEMOCRACY,2023
"DEMERE, MARY BULLOCK",2023
"DeMASTERS, DARNELL",2023
DELZELL BROTHERS INC.,2023
"DELUZIO, CHRISTOPHER R. (a Representative from Pennsylvania)",2023
"DELTA SIGMA THETA SORORITY, INC.",2023
DELTA REGIONAL AUTHORITY,2023
"DELTA, PA",2023
"DELRAY BEACH, FL",2023
"DELOCH, FREDERICK D.",2023
"DeLOACH, MARION V.",2023
DELMARVA CHICKEN ASSOCIATION,2023
"DELLINGER, HAMPTON Y.",2023
"DELIVERING ESSENTIAL PROTECTION, OPPORTUNITY, AND SECURITY FOR TENANTS (DEPOSIT) ACT",2023
DELINKING REVENUE FROM UNFAIR GOUGING (DRUG) ACT,2023
"DELGROSSO FOODS, INC.",2023
DELCO TRAILERS (company),2023
"DelBENE, SUZAN K. (a Representative from Washington)",2023
DELAWARE RIVER BASIN COMMISSION,2023
"DELAWARE, OH",2023
DELAWARE,2023
"DeLAURO, ROSA L. (a Representative from Connecticut)",2023
"DELANO, CA",2023
"DELANEY, MICHAEL A.",2023
"DEL TORO, CARLOS",2023
"DEL PRIORE, MICHAEL",2023
"DEL BECCARO, CHRISTOPHER",2023
"DEKMAR, LOU",2023
"DeJESUS, LUZ C. DOMINGUEZ",2023
"DEICHELBOHRER, JOSEPH",2023
DEI PAY CAP ACT,2023
"DeHAVEN, MICHAEL",2023
"DeGETTE, DIANA (a Representative from Colorado)",2023
"DEGELOW, DANIEL A.",2023
"DeGARMO, TODD",2023
"DeGARMO, ELEANOR",2023
DEFUND THE WUHAN INSTITUTE OF VIROLOGY ACT,2023
DEFUND THE OTF ACT,2023
DEFUND ECOHEALTH ALLIANCE ACT,2023
DEFUND CHINA’S ALLIES ACT,2023
"DEFOSSÉ, GUILLAUME",2023
"DeFORREST, KELLY",2023
DEFICIT see Public Debt,2023
"DEFIANCE, OH",2023
DEFERRING EXECUTIVE AUTHORITY (DEA) ACT,2023
DEFENSENEWS.COM (Internet site),2023
DEFENSE SMALL BUSINESS PAST PERFORMANCE CONSIDERATION ACT,2023
DEFENSE SECURITY COOPERATION AGENCY,2023
DEFENSE PRODUCTION ACT,2023
DEFENSE NUCLEAR FACILITIES SAFETY BOARD,2023
DEFENSE INTELLIGENCE AGENCY,2023
DEFENSE BASE CLOSURE AND REALIGNMENT COMMISSION,2023
DEFENSE BASE ACT,2023
DEFENDING UKRAINE’S TERRITORIAL INTEGRITY ACT,2023
DEFENDING THE HUMAN RIGHTS OF PALESTINIAN CHILDREN AND FAMILIES LIVING UNDER ISRAELI MILITARY OCCUPATION ACT,2023
"DEFENDING THE CAUSE REGIONAL ALLIANCE, INC.",2023
DEFENDING OUR DEFENDERS ACT,2023
DEFENDING HUNTERS’ EDUCATION ACT,2023
DEFENDING EDUCATION TRANSPARENCY AND ENDING ROGUE REGIMES ENGAGING IN NEFARIOUS TRANSACTIONS (DETERRENT) ACT,2023
DEFENDING DOMESTIC PRODUCE PRODUCTION ACT,2023
DEFENDING DOMESTIC ORANGE JUICE PRODUCTION ACT,2023
"DEFENDING AGAINST IMITATIONS AND REPLACEMENTS OF YOGURT, MILK, AND CHEESE TO PROMOTE REGULAR INTAKE OF DAIRY EVERYDAY (DAIRY PRIDE) ACT",2023
DEFENDER SERVICES ADVISORY GROUP,2023
DEFEND OUR NETWORKS ACT,2023
DEFEND OUR COAST ACT,2023
DEFAULT PREVENTION ACT,2023
"DEES, DALE",2023
DEERFIELD RIVER WILD AND SCENIC RIVER STUDY ACT,2023
"DEER PARK, TX",2023
DEEP VEIN THROMBOSIS AND PULMONARY EMBOLISM AWARENESS MONTH,2023
"DEE, SAM",2023
"DEDRICK, RICHARD H.",2023
"DEDHAM, MA",2023
DECREASING EMERGENCY RAILROAD ACCIDENT INSTANCES LOCALLY (DERAIL) ACT,2023
"DeCLERCQ, SUSAN KIM",2023
DECLARATION OF INDEPENDENCE,2023
"DECKER, DOROTHY D. ROZA (DIANA)",2023
DECEPTIVE EXPERIENCES TO ONLINE USERS REDUCTION (DETOUR) ACT,2023
"DECENT, AFFORDABLE, SAFE HOUSING FOR ALL (DASH) ACT",2023
DEBT CEILING REFORM ACT,2023
"DEBNAM, GEORGE",2023
DEBBIE SMITH ACT see Department of Justice; DNA Analysis Backlog Elimination Act,2023
DEATH TAX REPEAL ACT,2023
DEATH PENALTY see Capital Punishment,2023
DEATH AND DYING,2023
"DEASY, RICK",2023
"DEARDEN, TERRY",2023
"DEARBORN, MI",2023
"DEAN, STACY",2023
DEAN’S BEANS ORGANIC COFFEE CO.,2023
"DEAN, MADELEINE (a Representative from Pennsylvania)",2023
"DEAN, HARRY W.",2023
"DEAN, HARRY",2023
"DEALEY, SAMUEL",2023
"DEAL, JAMES",2023
"DEAK, ANDRAS",2023
DEAF see Disabled,2023
"DEACON, VERA",2023
"DE YOUNG, DEREK",2023
"DE PERE, WI",2023
DE MINIMIS RECIPROCITY ACT,2023
"DE LIMA, LEILA",2023
"De La CRUZ, MONICA (a Representative from Texas)",2023
"DE LA CRUZ, DAVID",2023
"de CAMÕES, LUÍS VAZ",2023
"de ALBA, ANA",2023
DC POLICE UNION,2023
"DAYTONA BEACH, FL",2023
"DAYTON, OH",2023
DAYTON AVIATION HERITAGE PRESERVATION ACT,2023
"DAYS, JANET",2023
DAYLIGHT SAVING TIME see Time,2023
DAYLIGHT ALL YEAR LEADS TO IDEAL GAINS IN HAPPINESS AND TEMPERAMENT (DAYLIGHT) ACT,2023
"DAYEN, DAVID",2023
"DAYE, ANNIE",2023
"DAY, THOMAS G.",2023
DAY OF THE DEPLOYED,2023
DAY OF TEARS,2023
DAY OF PORTUGAL see Portugal,2023
"DAY, MARTHA",2023
DAY CARE see Children and Youth,2023
"DAW, PAUL R.",2023
"DAVIS, WILLIAM R.",2023
"DAVIS, TRENT C.",2023
"DAVIS, THOMAS E.",2023
"DAVIS, THOMAS",2023
"DAVIS, SHALISA",2023
"DAVIS, SCOTT",2023
"DAVIS, RONALD, SR.",2023
"DAVIS, RODNEY (a former Representative from Illinois)",2023
"DAVIS, RICHARD E.",2023
"DAVIS, RICHARD",2023
"DAVIS, MISHAY",2023
"DAVIS, MIKE",2023
"DAVIS, LINDA F.",2023
"DAVIS, LINDA C.",2023
"DAVIS, KATHLEEN M.",2023
"DAVIS, JOHNELL",2023
"DAVIS, JOHN",2023
DAVIS JAMYA,2023
"DAVIS, HAL",2023
"DAVIS, DONALD G. (a Representative from North Carolina)",2023
"DAVIS, DANNY K. (a Representative from Illinois)",2023
"DAVIS, DANIEL",2023
"DAVIS, CLAY P.",2023
"DAVIS, CASSADY",2023
"DAVIS, BART",2023
"DAVIS, ANTHONY",2023
"DAVIS, ALICE TOMPKINS",2023
"DAVIN, MIKE",2023
"DAVILA ROJAS, MICHELLE",2023
"DAVILA, REGINALDO (RAY)",2023
"DAVIDSON, WARREN (a Representative from Ohio)",2023
"DAVIDSON, JONATHAN",2023
"DAVIDSON, JOAN KAPLAN",2023
"DAVIDSON, HUBERT L., JR.",2023
"DAVIDS, YVETTE M.",2023
"DAVIDS, SHARICE (a Representative from Kansas)",2023
"DAVID, TJ (THE ROSE MAN)",2023
"DAVID CITY, NE",2023
"DAVENPORT, IA",2023
"DAVENPORT, COLIN G.",2023
"DAUWALTER, COURTNEY",2023
"DAUS, ABIGAIL",2023
"DAUGHTERTY, SHARON",2023
DAUGHTERS OF THE AMERICAN REVOLUTION see National Society of the Daughters of the American Revolution,2023
"DAUGHERTY, SUE",2023
DATA see Information Technology,2023
DATA PRIVACY ACT,2023
DATA FOR PEDIATRIC BRAIN CANCER ACT,2023
DATA FOR AMERICAN JOBS ACT,2023
DATA ELIMINATION AND LIMITING EXTENSIVE TRACKING AND EXCHANGE (DELETE) ACT,2023
DATA CARE ACT,2023
DATA AND ALGORITHM TRANSPARENCY AGREEMENT (DATA) ACT,2023
"DASHER, BRADEN A.",2023
"DASH, RONALD F.",2023
DARTMOUTH COLLEGE,2023
"DARRINGTON, WA",2023
"DARR, JOHN",2023
"DARMADI, KEVIN",2023
